timestamp,equity
2025-11-20 15:56:00+00:00,100000.0
2025-11-20 15:57:00+00:00,100000.0
2025-11-20 15:58:00+00:00,100000.0
2025-11-20 15:59:00+00:00,100000.0
2025-11-20 16:00:00+00:00,100000.0
2025-11-20 16:01:00+00:00,100000.0
2025-11-20 16:02:00+00:00,100000.0
2025-11-20 16:03:00+00:00,100000.0
2025-11-20 16:04:00+00:00,100000.0
2025-11-20 16:05:00+00:00,100000.0
2025-11-20 16:06:00+00:00,100000.0
2025-11-20 16:07:00+00:00,100000.0
2025-11-20 16:08:00+00:00,100000.0
2025-11-20 16:09:00+00:00,100000.0
2025-11-20 16:10:00+00:00,100000.0
2025-11-20 16:11:00+00:00,100000.0
2025-11-20 16:12:00+00:00,100000.0
2025-11-20 16:13:00+00:00,100000.0
2025-11-20 16:14:00+00:00,100000.0
2025-11-20 16:15:00+00:00,100000.0
2025-11-20 16:16:00+00:00,100000.0
2025-11-20 16:17:00+00:00,100000.0
2025-11-20 16:18:00+00:00,100000.0
2025-11-20 16:19:00+00:00,100000.0
2025-11-20 16:20:00+00:00,100000.0
2025-11-20 16:21:00+00:00,100000.0
2025-11-20 16:22:00+00:00,100000.0
2025-11-20 16:23:00+00:00,100000.0
2025-11-20 16:24:00+00:00,100000.0
2025-11-20 16:25:00+00:00,100000.0
2025-11-20 16:26:00+00:00,100000.0
2025-11-20 16:27:00+00:00,100000.0
2025-11-20 16:28:00+00:00,100000.0
2025-11-20 16:29:00+00:00,100000.0
2025-11-20 16:30:00+00:00,100000.0
2025-11-20 16:31:00+00:00,100000.0
2025-11-20 16:32:00+00:00,100000.0
2025-11-20 16:33:00+00:00,100000.0
2025-11-20 16:34:00+00:00,100000.0
2025-11-20 16:35:00+00:00,100000.0
2025-11-20 16:36:00+00:00,100000.0
2025-11-20 16:37:00+00:00,100000.0
2025-11-20 16:38:00+00:00,100000.0
2025-11-20 16:39:00+00:00,100000.0
2025-11-20 16:40:00+00:00,100000.0
2025-11-20 16:41:00+00:00,100000.0
2025-11-20 16:42:00+00:00,100000.0
2025-11-20 16:43:00+00:00,100000.0
2025-11-20 16:44:00+00:00,100000.0
2025-11-20 16:45:00+00:00,100000.0
2025-11-20 16:46:00+00:00,100000.0
2025-11-20 16:47:00+00:00,100000.0
2025-11-20 16:48:00+00:00,100000.0
2025-11-20 16:49:00+00:00,100000.0
2025-11-20 16:50:00+00:00,100000.0
2025-11-20 16:51:00+00:00,100000.0
2025-11-20 16:52:00+00:00,100000.0
2025-11-20 16:53:00+00:00,100000.0
2025-11-20 16:54:00+00:00,100000.0
2025-11-20 16:55:00+00:00,100000.0
2025-11-20 16:56:00+00:00,100000.0
2025-11-20 16:57:00+00:00,100000.0
2025-11-20 16:58:00+00:00,100000.0
2025-11-20 16:59:00+00:00,100000.0
2025-11-20 17:00:00+00:00,100000.0
2025-11-20 17:01:00+00:00,100000.0
2025-11-20 17:02:00+00:00,100000.0
2025-11-20 17:03:00+00:00,100000.0
2025-11-20 17:04:00+00:00,100000.0
2025-11-20 17:05:00+00:00,100000.0
2025-11-20 17:06:00+00:00,100000.0
2025-11-20 17:07:00+00:00,100000.0
2025-11-20 17:08:00+00:00,100000.0
2025-11-20 17:09:00+00:00,100000.0
2025-11-20 17:10:00+00:00,100000.0
2025-11-20 17:11:00+00:00,100000.0
2025-11-20 17:12:00+00:00,100000.0
2025-11-20 17:13:00+00:00,100000.0
2025-11-20 17:14:00+00:00,100000.0
2025-11-20 17:15:00+00:00,100000.0
2025-11-20 17:16:00+00:00,100000.0
2025-11-20 17:17:00+00:00,100000.0
2025-11-20 17:18:00+00:00,100000.0
2025-11-20 17:19:00+00:00,100000.0
2025-11-20 17:20:00+00:00,100000.0
2025-11-20 17:21:00+00:00,100000.0
2025-11-20 17:22:00+00:00,100000.0
2025-11-20 17:23:00+00:00,100000.0
2025-11-20 17:24:00+00:00,100000.0
2025-11-20 17:25:00+00:00,100000.0
2025-11-20 17:26:00+00:00,100000.0
2025-11-20 17:27:00+00:00,100000.0
2025-11-20 17:28:00+00:00,100000.0
2025-11-20 17:29:00+00:00,100000.0
2025-11-20 17:30:00+00:00,100000.0
2025-11-20 17:31:00+00:00,100000.0
2025-11-20 17:32:00+00:00,100000.0
2025-11-20 17:33:00+00:00,100000.0
2025-11-20 17:34:00+00:00,100000.0
2025-11-20 17:35:00+00:00,100000.0
2025-11-20 17:36:00+00:00,100000.0
2025-11-20 17:37:00+00:00,100000.0
2025-11-20 17:38:00+00:00,100000.0
2025-11-20 17:39:00+00:00,100000.0
2025-11-20 17:40:00+00:00,100000.0
2025-11-20 17:41:00+00:00,100000.0
2025-11-20 17:42:00+00:00,100000.0
2025-11-20 17:43:00+00:00,100000.0
2025-11-20 17:44:00+00:00,100000.0
2025-11-20 17:45:00+00:00,100000.0
2025-11-20 17:46:00+00:00,100000.0
2025-11-20 17:47:00+00:00,100000.0
2025-11-20 17:48:00+00:00,100000.0
2025-11-20 17:49:00+00:00,100000.0
2025-11-20 17:50:00+00:00,100000.0
2025-11-20 17:51:00+00:00,100000.0
2025-11-20 17:52:00+00:00,100000.0
2025-11-20 17:53:00+00:00,100000.0
2025-11-20 17:54:00+00:00,100000.0
2025-11-20 17:55:00+00:00,100000.0
2025-11-20 17:56:00+00:00,100000.0
2025-11-20 17:57:00+00:00,100000.0
2025-11-20 17:58:00+00:00,100000.0
2025-11-20 17:59:00+00:00,100000.0
2025-11-20 18:00:00+00:00,100000.0
2025-11-20 18:01:00+00:00,100000.0
2025-11-20 18:02:00+00:00,100000.0
2025-11-20 18:03:00+00:00,100000.0
2025-11-20 18:04:00+00:00,100000.0
2025-11-20 18:05:00+00:00,100000.0
2025-11-20 18:06:00+00:00,100000.0
2025-11-20 18:07:00+00:00,100000.0
2025-11-20 18:08:00+00:00,100000.0
2025-11-20 18:09:00+00:00,100000.0
2025-11-20 18:10:00+00:00,100000.0
2025-11-20 18:11:00+00:00,100000.0
2025-11-20 18:12:00+00:00,100000.0
2025-11-20 18:13:00+00:00,100000.0
2025-11-20 18:14:00+00:00,100000.0
2025-11-20 18:15:00+00:00,100000.0
2025-11-20 18:16:00+00:00,100000.0
2025-11-20 18:17:00+00:00,100000.0
2025-11-20 18:18:00+00:00,100000.0
2025-11-20 18:19:00+00:00,100000.0
2025-11-20 18:20:00+00:00,100000.0
2025-11-20 18:21:00+00:00,100000.0
2025-11-20 18:22:00+00:00,100000.0
2025-11-20 18:23:00+00:00,100000.0
2025-11-20 18:24:00+00:00,100000.0
2025-11-20 18:25:00+00:00,100000.0
2025-11-20 18:26:00+00:00,100000.0
2025-11-20 18:27:00+00:00,100000.0
2025-11-20 18:28:00+00:00,100000.0
2025-11-20 18:29:00+00:00,100000.0
2025-11-20 18:30:00+00:00,100000.0
2025-11-20 18:31:00+00:00,100000.0
2025-11-20 18:32:00+00:00,100000.0
2025-11-20 18:33:00+00:00,100000.0
2025-11-20 18:34:00+00:00,100000.0
2025-11-20 18:35:00+00:00,100000.0
2025-11-20 18:36:00+00:00,100000.0
2025-11-20 18:37:00+00:00,100000.0
2025-11-20 18:38:00+00:00,100000.0
2025-11-20 18:39:00+00:00,100000.0
2025-11-20 18:40:00+00:00,100000.0
2025-11-20 18:41:00+00:00,100000.0
2025-11-20 18:42:00+00:00,100000.0
2025-11-20 18:43:00+00:00,100000.0
2025-11-20 18:44:00+00:00,100000.0
2025-11-20 18:45:00+00:00,100000.0
2025-11-20 18:46:00+00:00,100000.0
2025-11-20 18:47:00+00:00,100000.0
2025-11-20 18:48:00+00:00,100000.0
2025-11-20 18:49:00+00:00,100000.0
2025-11-20 18:50:00+00:00,100000.0
2025-11-20 18:51:00+00:00,100000.0
2025-11-20 18:52:00+00:00,100000.0
2025-11-20 18:53:00+00:00,100000.0
2025-11-20 18:54:00+00:00,100000.0
2025-11-20 18:55:00+00:00,100000.0
2025-11-20 18:56:00+00:00,100000.0
2025-11-20 18:57:00+00:00,100000.0
2025-11-20 18:58:00+00:00,100000.0
2025-11-20 18:59:00+00:00,100000.0
2025-11-20 19:00:00+00:00,100000.0
2025-11-20 19:01:00+00:00,100000.0
2025-11-20 19:02:00+00:00,100000.0
2025-11-20 19:03:00+00:00,100000.0
2025-11-20 19:04:00+00:00,100000.0
2025-11-20 19:05:00+00:00,100000.0
2025-11-20 19:06:00+00:00,100000.0
2025-11-20 19:07:00+00:00,100000.0
2025-11-20 19:08:00+00:00,100000.0
2025-11-20 19:09:00+00:00,100000.0
2025-11-20 19:10:00+00:00,100000.0
2025-11-20 19:11:00+00:00,100000.0
2025-11-20 19:12:00+00:00,100000.0
2025-11-20 19:13:00+00:00,100000.0
2025-11-20 19:14:00+00:00,100000.0
2025-11-20 19:15:00+00:00,100000.0
2025-11-20 19:16:00+00:00,100000.0
2025-11-20 19:17:00+00:00,100000.0
2025-11-20 19:18:00+00:00,100000.0
2025-11-20 19:19:00+00:00,100000.0
2025-11-20 19:20:00+00:00,100000.0
2025-11-20 19:21:00+00:00,100000.0
2025-11-20 19:22:00+00:00,100000.0
2025-11-20 19:23:00+00:00,100000.0
2025-11-20 19:24:00+00:00,100000.0
2025-11-20 19:25:00+00:00,100000.0
2025-11-20 19:26:00+00:00,100000.0
2025-11-20 19:27:00+00:00,100000.0
2025-11-20 19:28:00+00:00,100000.0
2025-11-20 19:29:00+00:00,100000.0
2025-11-20 19:30:00+00:00,100000.0
2025-11-20 19:31:00+00:00,100000.0
2025-11-20 19:32:00+00:00,100000.0
2025-11-20 19:33:00+00:00,100000.0
2025-11-20 19:34:00+00:00,100000.0
2025-11-20 19:35:00+00:00,100000.0
2025-11-20 19:36:00+00:00,100000.0
2025-11-20 19:37:00+00:00,100000.0
2025-11-20 19:38:00+00:00,100000.0
2025-11-20 19:39:00+00:00,100000.0
2025-11-20 19:40:00+00:00,100000.0
2025-11-20 19:41:00+00:00,100000.0
2025-11-20 19:42:00+00:00,100000.0
2025-11-20 19:43:00+00:00,100000.0
2025-11-20 19:44:00+00:00,100000.0
2025-11-20 19:45:00+00:00,100000.0
2025-11-20 19:46:00+00:00,100000.0
2025-11-20 19:47:00+00:00,100000.0
2025-11-20 19:48:00+00:00,100000.0
2025-11-20 19:49:00+00:00,100000.0
2025-11-20 19:50:00+00:00,100000.0
2025-11-20 19:51:00+00:00,100000.0
2025-11-20 19:52:00+00:00,100000.0
2025-11-20 19:53:00+00:00,100000.0
2025-11-20 19:54:00+00:00,100000.0
2025-11-20 19:55:00+00:00,100000.0
2025-11-20 19:56:00+00:00,100000.0
2025-11-20 19:57:00+00:00,100000.0
2025-11-20 19:58:00+00:00,100000.0
2025-11-20 19:59:00+00:00,100000.0
2025-11-20 20:00:00+00:00,100000.0
2025-11-20 20:01:00+00:00,100000.0
2025-11-20 20:02:00+00:00,100000.0
2025-11-20 20:03:00+00:00,100000.0
2025-11-20 20:04:00+00:00,100000.0
2025-11-20 20:05:00+00:00,100000.0
2025-11-20 20:06:00+00:00,100000.0
2025-11-20 20:07:00+00:00,100000.0
2025-11-20 20:08:00+00:00,100000.0
2025-11-20 20:09:00+00:00,100000.0
2025-11-20 20:10:00+00:00,100000.0
2025-11-20 20:11:00+00:00,100000.0
2025-11-20 20:12:00+00:00,100000.0
2025-11-20 20:13:00+00:00,100000.0
2025-11-20 20:14:00+00:00,100000.0
2025-11-20 20:15:00+00:00,100000.0
2025-11-20 20:16:00+00:00,100000.0
2025-11-20 20:17:00+00:00,100000.0
2025-11-20 20:18:00+00:00,100000.0
2025-11-20 20:19:00+00:00,100000.0
2025-11-20 20:20:00+00:00,100000.0
2025-11-20 20:21:00+00:00,100000.0
2025-11-20 20:22:00+00:00,100000.0
2025-11-20 20:23:00+00:00,100000.0
2025-11-20 20:24:00+00:00,100000.0
2025-11-20 20:25:00+00:00,100000.0
2025-11-20 20:26:00+00:00,100000.0
2025-11-20 20:27:00+00:00,100000.0
2025-11-20 20:28:00+00:00,100000.0
2025-11-20 20:29:00+00:00,100000.0
2025-11-20 20:30:00+00:00,100000.0
2025-11-20 20:31:00+00:00,100000.0
2025-11-20 20:32:00+00:00,100000.0
2025-11-20 20:33:00+00:00,100000.0
2025-11-20 20:34:00+00:00,100000.0
2025-11-20 20:35:00+00:00,100000.0
2025-11-20 20:36:00+00:00,100000.0
2025-11-20 20:37:00+00:00,100000.0
2025-11-20 20:38:00+00:00,100000.0
2025-11-20 20:39:00+00:00,100000.0
2025-11-20 20:40:00+00:00,100000.0
2025-11-20 20:41:00+00:00,100000.0
2025-11-20 20:42:00+00:00,100000.0
2025-11-20 20:43:00+00:00,100000.0
2025-11-20 20:44:00+00:00,100000.0
2025-11-20 20:45:00+00:00,100000.0
2025-11-20 20:46:00+00:00,100000.0
2025-11-20 20:47:00+00:00,100000.0
2025-11-20 20:48:00+00:00,100000.0
2025-11-20 20:49:00+00:00,100000.0
2025-11-20 20:50:00+00:00,100000.0
2025-11-20 20:51:00+00:00,100000.0
2025-11-20 20:52:00+00:00,100000.0
2025-11-20 20:53:00+00:00,100000.0
2025-11-20 20:54:00+00:00,100000.0
2025-11-20 20:55:00+00:00,100000.0
2025-11-20 20:56:00+00:00,100000.0
2025-11-20 20:57:00+00:00,100000.0
2025-11-20 20:58:00+00:00,100000.0
2025-11-20 20:59:00+00:00,100000.0
2025-11-20 21:00:00+00:00,100000.0
2025-11-20 21:01:00+00:00,100000.0
2025-11-20 21:02:00+00:00,100000.0
2025-11-20 21:03:00+00:00,100000.0
2025-11-20 21:04:00+00:00,100000.0
2025-11-20 21:05:00+00:00,100000.0
2025-11-20 21:06:00+00:00,100000.0
2025-11-20 21:07:00+00:00,100000.0
2025-11-20 21:08:00+00:00,100000.0
2025-11-20 21:09:00+00:00,100000.0
2025-11-20 21:10:00+00:00,100000.0
2025-11-20 21:11:00+00:00,100000.0
2025-11-20 21:12:00+00:00,100000.0
2025-11-20 21:13:00+00:00,100000.50642103844
2025-11-20 21:14:00+00:00,100000.74607133085
2025-11-20 21:15:00+00:00,100001.10684451475
2025-11-20 21:16:00+00:00,100001.2011473374
2025-11-20 21:17:00+00:00,100001.2011473374
2025-11-20 21:18:00+00:00,100001.2011473374
2025-11-20 21:19:00+00:00,100001.2011473374
2025-11-20 21:20:00+00:00,100001.2011473374
2025-11-20 21:21:00+00:00,100001.2011473374
2025-11-20 21:22:00+00:00,100001.2011473374
2025-11-20 21:23:00+00:00,100001.2011473374
2025-11-20 21:24:00+00:00,100001.2011473374
2025-11-20 21:25:00+00:00,100001.2011473374
2025-11-20 21:26:00+00:00,100001.2011473374
2025-11-20 21:27:00+00:00,100001.2011473374
2025-11-20 21:28:00+00:00,100001.2011473374
2025-11-20 21:29:00+00:00,100001.2011473374
2025-11-20 21:30:00+00:00,100001.2011473374
2025-11-20 21:31:00+00:00,100001.2011473374
2025-11-20 21:32:00+00:00,100001.2011473374
2025-11-20 21:33:00+00:00,100001.2011473374
2025-11-20 21:34:00+00:00,100001.2011473374
2025-11-20 21:35:00+00:00,100001.2011473374
2025-11-20 21:36:00+00:00,100001.2011473374
2025-11-20 21:37:00+00:00,100001.2011473374
2025-11-20 21:38:00+00:00,100001.2011473374
2025-11-20 21:39:00+00:00,100001.2011473374
2025-11-20 21:40:00+00:00,100001.2011473374
2025-11-20 21:41:00+00:00,100001.2011473374
2025-11-20 21:42:00+00:00,100001.2011473374
2025-11-20 21:43:00+00:00,100001.2011473374
2025-11-20 21:44:00+00:00,100001.2011473374
2025-11-20 21:45:00+00:00,100001.2011473374
2025-11-20 21:46:00+00:00,100001.2011473374
2025-11-20 21:47:00+00:00,100001.2011473374
2025-11-20 21:48:00+00:00,100001.2011473374
2025-11-20 21:49:00+00:00,100001.2011473374
2025-11-20 21:50:00+00:00,100001.2011473374
2025-11-20 21:51:00+00:00,100001.2011473374
2025-11-20 21:52:00+00:00,100001.2011473374
2025-11-20 21:53:00+00:00,100001.2011473374
2025-11-20 21:54:00+00:00,100001.2011473374
2025-11-20 21:55:00+00:00,100001.2011473374
2025-11-20 21:56:00+00:00,100001.2011473374
2025-11-20 21:57:00+00:00,100001.2011473374
2025-11-20 21:58:00+00:00,100001.2011473374
2025-11-20 21:59:00+00:00,100001.2011473374
2025-11-20 22:00:00+00:00,100001.2011473374
2025-11-20 22:01:00+00:00,100001.2011473374
2025-11-20 22:02:00+00:00,100001.2011473374
2025-11-20 22:03:00+00:00,100001.2011473374
2025-11-20 22:04:00+00:00,100001.2011473374
2025-11-20 22:05:00+00:00,100001.2011473374
2025-11-20 22:06:00+00:00,100001.2011473374
2025-11-20 22:07:00+00:00,100001.2011473374
2025-11-20 22:08:00+00:00,100001.2011473374
2025-11-20 22:09:00+00:00,100001.2011473374
2025-11-20 22:10:00+00:00,100001.2011473374
2025-11-20 22:11:00+00:00,100001.2011473374
2025-11-20 22:12:00+00:00,100001.2011473374
2025-11-20 22:13:00+00:00,100001.2011473374
2025-11-20 22:14:00+00:00,100001.2011473374
2025-11-20 22:15:00+00:00,100001.2011473374
2025-11-20 22:16:00+00:00,100001.2011473374
2025-11-20 22:17:00+00:00,100001.2011473374
2025-11-20 22:18:00+00:00,100001.2011473374
2025-11-20 22:19:00+00:00,100001.2011473374
2025-11-20 22:20:00+00:00,100001.2011473374
2025-11-20 22:21:00+00:00,100001.2011473374
2025-11-20 22:22:00+00:00,100001.2011473374
2025-11-20 22:23:00+00:00,100001.2011473374
2025-11-20 22:24:00+00:00,100001.2011473374
2025-11-20 22:25:00+00:00,100001.2011473374
2025-11-20 22:26:00+00:00,100001.2011473374
2025-11-20 22:27:00+00:00,100001.2011473374
2025-11-20 22:28:00+00:00,100001.2011473374
2025-11-20 22:29:00+00:00,100001.2011473374
2025-11-20 22:30:00+00:00,100001.2011473374
2025-11-20 22:31:00+00:00,100001.2011473374
2025-11-20 22:32:00+00:00,100001.2011473374
2025-11-20 22:33:00+00:00,100001.2011473374
2025-11-20 22:34:00+00:00,100001.2011473374
2025-11-20 22:35:00+00:00,100001.2011473374
2025-11-20 22:36:00+00:00,100001.2011473374
2025-11-20 22:37:00+00:00,100001.2011473374
2025-11-20 22:38:00+00:00,100001.2011473374
2025-11-20 22:39:00+00:00,100001.2011473374
2025-11-20 22:40:00+00:00,100001.2011473374
2025-11-20 22:41:00+00:00,100001.2011473374
2025-11-20 22:42:00+00:00,100001.2011473374
2025-11-20 22:43:00+00:00,100001.2011473374
2025-11-20 22:44:00+00:00,100001.2011473374
2025-11-20 22:45:00+00:00,100001.2011473374
2025-11-20 22:46:00+00:00,100001.2011473374
2025-11-20 22:47:00+00:00,100001.2011473374
2025-11-20 22:48:00+00:00,100001.2011473374
2025-11-20 22:49:00+00:00,100001.2011473374
2025-11-20 22:50:00+00:00,100001.2011473374
2025-11-20 22:51:00+00:00,100001.2011473374
2025-11-20 22:52:00+00:00,100001.2011473374
2025-11-20 22:53:00+00:00,100001.2011473374
2025-11-20 22:54:00+00:00,100001.2011473374
2025-11-20 22:55:00+00:00,100001.2011473374
2025-11-20 22:56:00+00:00,100001.2011473374
2025-11-20 22:57:00+00:00,100001.2011473374
2025-11-20 22:58:00+00:00,100001.2011473374
2025-11-20 22:59:00+00:00,100001.2011473374
2025-11-20 23:00:00+00:00,100001.2011473374
2025-11-20 23:01:00+00:00,100001.2011473374
2025-11-20 23:02:00+00:00,100001.2011473374
2025-11-20 23:03:00+00:00,100001.2011473374
2025-11-20 23:04:00+00:00,100001.2011473374
2025-11-20 23:05:00+00:00,100001.2011473374
2025-11-20 23:06:00+00:00,100001.2011473374
2025-11-20 23:07:00+00:00,100001.2011473374
2025-11-20 23:08:00+00:00,100001.2011473374
2025-11-20 23:09:00+00:00,100001.2011473374
2025-11-20 23:10:00+00:00,100001.2011473374
2025-11-20 23:11:00+00:00,100001.2011473374
2025-11-20 23:12:00+00:00,100001.2011473374
2025-11-20 23:13:00+00:00,100001.2011473374
2025-11-20 23:14:00+00:00,100001.2011473374
2025-11-20 23:15:00+00:00,100001.2011473374
2025-11-20 23:16:00+00:00,100001.2011473374
2025-11-20 23:17:00+00:00,100001.2011473374
2025-11-20 23:18:00+00:00,100001.2011473374
2025-11-20 23:19:00+00:00,100001.2011473374
2025-11-20 23:20:00+00:00,100001.2011473374
2025-11-20 23:21:00+00:00,100001.2011473374
2025-11-20 23:22:00+00:00,100001.2011473374
2025-11-20 23:23:00+00:00,100001.2011473374
2025-11-20 23:24:00+00:00,100001.2011473374
2025-11-20 23:25:00+00:00,100001.2011473374
2025-11-20 23:26:00+00:00,100001.2011473374
2025-11-20 23:27:00+00:00,100001.2011473374
2025-11-20 23:28:00+00:00,100001.2011473374
2025-11-20 23:29:00+00:00,100001.2011473374
2025-11-20 23:30:00+00:00,100001.2011473374
2025-11-20 23:31:00+00:00,100001.2011473374
2025-11-20 23:32:00+00:00,100001.2011473374
2025-11-20 23:33:00+00:00,100001.2011473374
2025-11-20 23:34:00+00:00,100001.2011473374
2025-11-20 23:35:00+00:00,100001.2011473374
2025-11-20 23:36:00+00:00,100001.2011473374
2025-11-20 23:37:00+00:00,100001.2011473374
2025-11-20 23:38:00+00:00,100001.25578573099
2025-11-20 23:39:00+00:00,100000.33290366571
2025-11-20 23:40:00+00:00,100002.53884647353
2025-11-20 23:41:00+00:00,100003.22160942064
2025-11-20 23:42:00+00:00,100002.46571774918
2025-11-20 23:43:00+00:00,100002.46612134865
2025-11-20 23:44:00+00:00,100002.46601040663
2025-11-20 23:45:00+00:00,100002.46367105989
2025-11-20 23:46:00+00:00,100002.46469823012
2025-11-20 23:47:00+00:00,100002.46567949331
2025-11-20 23:48:00+00:00,100002.4642468108
2025-11-20 23:49:00+00:00,100002.46210448182
2025-11-20 23:50:00+00:00,100002.46176209174
2025-11-20 23:51:00+00:00,100002.46053790375
2025-11-20 23:52:00+00:00,100002.45900575598
2025-11-20 23:53:00+00:00,100002.45992389697
2025-11-20 23:54:00+00:00,100002.46104096851
2025-11-20 23:55:00+00:00,100002.46225750532
2025-11-20 23:56:00+00:00,100002.4614732599
2025-11-20 23:57:00+00:00,100002.46099697426
2025-11-20 23:58:00+00:00,100002.45700688653
2025-11-20 23:59:00+00:00,100002.45824255128
2025-11-21 00:00:00+00:00,100002.4594552625
2025-11-21 00:01:00+00:00,100002.46111174188
2025-11-21 00:02:00+00:00,100002.46329232673
2025-11-21 00:03:00+00:00,100002.46302262282
2025-11-21 00:04:00+00:00,100002.45967523378
2025-11-21 00:05:00+00:00,100002.46531988808
2025-11-21 00:06:00+00:00,100002.46455477059
2025-11-21 00:07:00+00:00,100002.46569862125
2025-11-21 00:08:00+00:00,100002.46619786041
2025-11-21 00:09:00+00:00,100002.46626480819
2025-11-21 00:10:00+00:00,100002.46791363638
2025-11-21 00:11:00+00:00,100002.46789833403
2025-11-21 00:12:00+00:00,100002.46729197842
2025-11-21 00:13:00+00:00,100002.46779121758
2025-11-21 00:14:00+00:00,100002.47063362907
2025-11-21 00:15:00+00:00,100002.47017838416
2025-11-21 00:16:00+00:00,100002.47021472725
2025-11-21 00:17:00+00:00,100002.47255981235
2025-11-21 00:18:00+00:00,100002.47263441132
2025-11-21 00:19:00+00:00,100002.46908809173
2025-11-21 00:20:00+00:00,100002.47036583794
2025-11-21 00:21:00+00:00,100002.46691133246
2025-11-21 00:22:00+00:00,100002.46878013194
2025-11-21 00:23:00+00:00,100002.46717912359
2025-11-21 00:24:00+00:00,100002.46841861393
2025-11-21 00:25:00+00:00,100002.47041748338
2025-11-21 00:26:00+00:00,100002.47024341914
2025-11-21 00:27:00+00:00,100002.46914356275
2025-11-21 00:28:00+00:00,100002.47062215231
2025-11-21 00:29:00+00:00,100002.47058007085
2025-11-21 00:30:00+00:00,100002.46984555805
2025-11-21 00:31:00+00:00,100002.47019559931
2025-11-21 00:32:00+00:00,100002.46705861759
2025-11-21 00:33:00+00:00,100002.46820246824
2025-11-21 00:34:00+00:00,100002.46808961341
2025-11-21 00:35:00+00:00,100002.46923728964
2025-11-21 00:36:00+00:00,100002.47099323428
2025-11-21 00:37:00+00:00,100002.47281230113
2025-11-21 00:38:00+00:00,100002.47457589695
2025-11-21 00:39:00+00:00,100002.47189798573
2025-11-21 00:40:00+00:00,100002.47231688755
2025-11-21 00:41:00+00:00,100002.4738279946
2025-11-21 00:42:00+00:00,100002.47319868546
2025-11-21 00:43:00+00:00,100002.47119790321
2025-11-21 00:44:00+00:00,100002.46960072045
2025-11-21 00:45:00+00:00,100002.47041557058
2025-11-21 00:46:00+00:00,100002.47161297945
2025-11-21 00:47:00+00:00,100002.47182147397
2025-11-21 00:48:00+00:00,100002.47218490478
2025-11-21 00:49:00+00:00,100002.47142361288
2025-11-21 00:50:00+00:00,100002.4727262254
2025-11-21 00:51:00+00:00,100002.47237427137
2025-11-21 00:52:00+00:00,100002.47353533715
2025-11-21 00:53:00+00:00,100002.47201466614
2025-11-21 00:54:00+00:00,100002.4726076322
2025-11-21 00:55:00+00:00,100002.47320059825
2025-11-21 00:56:00+00:00,100002.47154794447
2025-11-21 00:57:00+00:00,100002.47029315178
2025-11-21 00:58:00+00:00,100002.46957967972
2025-11-21 00:59:00+00:00,100002.47056859409
2025-11-21 01:00:00+00:00,100002.47140065936
2025-11-21 01:01:00+00:00,100002.47218681757
2025-11-21 01:02:00+00:00,100002.47036392515
2025-11-21 01:03:00+00:00,100002.46961219721
2025-11-21 01:04:00+00:00,100002.47145804316
2025-11-21 01:05:00+00:00,100002.47257894029
2025-11-21 01:06:00+00:00,100002.47381843063
2025-11-21 01:07:00+00:00,100002.47210839303
2025-11-21 01:08:00+00:00,100002.47174496223
2025-11-21 01:09:00+00:00,100002.46917799304
2025-11-21 01:10:00+00:00,100002.46994884891
2025-11-21 01:11:00+00:00,100002.4698895523
2025-11-21 01:12:00+00:00,100002.46911104525
2025-11-21 01:13:00+00:00,100002.46880499827
2025-11-21 01:14:00+00:00,100002.46807431105
2025-11-21 01:15:00+00:00,100002.46960263325
2025-11-21 01:16:00+00:00,100002.46831914865
2025-11-21 01:17:00+00:00,100002.46566227816
2025-11-21 01:18:00+00:00,100002.46660145988
2025-11-21 01:19:00+00:00,100002.46384703691
2025-11-21 01:20:00+00:00,100002.46382599618
2025-11-21 01:21:00+00:00,100004.56234002458
2025-11-21 01:22:00+00:00,100003.71441397289
2025-11-21 01:23:00+00:00,100003.71441397289
2025-11-21 01:24:00+00:00,100003.71441397289
2025-11-21 01:25:00+00:00,100003.71441397289
2025-11-21 01:26:00+00:00,100003.71441397289
2025-11-21 01:27:00+00:00,100003.71441397289
2025-11-21 01:28:00+00:00,100003.71441397289
2025-11-21 01:29:00+00:00,100003.71441397289
2025-11-21 01:30:00+00:00,100003.71441397289
2025-11-21 01:31:00+00:00,100003.71441397289
2025-11-21 01:32:00+00:00,100003.71441397289
2025-11-21 01:33:00+00:00,100003.71441397289
2025-11-21 01:34:00+00:00,100003.71441397289
2025-11-21 01:35:00+00:00,100003.71441397289
